Demanda;periodomediodeviaje;paraderosubida;paraderobajada;netapa;serv_1era_etapa;t_1era_etapa;tespera_1era_etapa;ttrasbordo_1era_etapa;tcaminata_1era_etapa;serv_2da_etapa;t_2da_etapa;tespera_2da_etapa;ttrasbordo_2da_etapa;tcaminata_2da_etapa;serv_3era_etapa;t_3era_etapa;tespera_3era_etapa;ttrasbordo_3era_etapa;tcaminata_3era_etapa;serv_4ta_etapa;t_4ta_etapa
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-15-13-25-SN;2;L5;18.6333;7.6053;10.9;3.2947;B64 00I;21;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;L-17-24-35-NS;2;L5;26.0833;5.7588;6.7167;0.9579;B53 C0 00I;6.1;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-17-35-20-PO;2;L5;18.6333;-3.6528;-1.1333;2.5195;B51 C0 00I;35.7667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-21-19-10-OP;2;L5;8.1;23.0001;24.9833;1.9832;T447 00I;5.9667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-21-24-25-OP;2;L5;12.3833;12.644;13.3167;0.6727;T335 00I;5.3;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-22-21-20-OP;2;L5;17.3833;3.1764;6.8;3.6236;T349 00R;8.4667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-3-21-55-SN;2;L5;23.1667;0.7534;2.3833;1.63;B16 00R;17.1667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-3-21-55-SN;2;L5;23.1667;8.5367;10.1667;1.63;B16 00R;18.5;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-33-71-80-PO;2;L5;17.3833;2.1359;3.8833;1.7474;T322 00I;15.7;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;L-33-71-80-PO;2;L5;17.3833;3.6526;5.4;1.7474;T322 00I;10.2;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-34-73-30-OP;2;L5;40.6;16.0436;18.1167;2.073;F12 00R;20.8833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-34-73-40-OP;2;L5;40.6;4.5922;6.95;2.3578;F12 00R;24.8333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-8-3-6-PO;2;L5;14.8333;6.0432;6.3833;0.3401;T521 00I;14.9667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;LAS MERCEDES;1;L5;38.6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8714000000000004;04 - PUNTA MANANA;BAQUEDANO L5;LAS PARCELAS;1;L5;24.5833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2.5726;04 - PUNTA MANANA;BAQUEDANO L5;LAS TORRES;1;L5;30.7167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
28.4422;04 - PUNTA MANANA;BAQUEDANO L1;UNION LATINO AMERICANA;1;L1;10.0167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
17.0393;04 - PUNTA MANANA;BAQUEDANO L1;VICENTE VALDES;1;L1;24.6167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7.7318;04 - PUNTA MANANA;BAQUEDANO L1;VICUNA MACKENNA;1;L1;31.2667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.219000000000001;04 - PUNTA MANANA;BAQUEDANO L1;VILLA FREI;1;L1;21.35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
9.0168;04 - PUNTA MANANA;BAQUEDANO L1;ZAPADORES;1;L1;24.9167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;CARLOS VALDOVINOS;1;L5;9.6833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8692;04 - PUNTA MANANA;BAQUEDANO L5;CERRILLOS;1;L5;23.55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
29.608800000000002;04 - PUNTA MANANA;BAQUEDANO L5;ECUADOR;1;L5;20.9333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;Estacion Freire;2;L5;16.3;-3.5951;-1.4333;2.1618;-;15.25;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;Estacion Nos;2;L5;16.3;-3.4951;-1.3333;2.1618;-;21.9333;-;-;-;-;-;-;-;-;-;-
5.1794;04 - PUNTA MANANA;BAQUEDANO L5;FRANKLIN;1;L5;16.0167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
21.9332;04 - PUNTA MANANA;BAQUEDANO L5;GRUTA DE LOURDES;1;L5;10.2167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-12-23-20-NS;2;L5;23.55;12.0137;12.65;0.6363;T371 01R;7.8833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-12-53-5-NS;2;L5;23.55;10.6156;11.2667;0.651;T388 00R;8.5333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-13-68-10-PO;2;L5;29.1833;18.1516;19.6;1.4484;T372 00R;2.65;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-13-72-20-OP;2;L5;22.6667;-1.0841;-0.1667;0.9174;T373 06R;13.25;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-16-10-40-SN;2;L5;18.6333;4.872;8.1667;3.2947;B64 00I;39.65;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;L-16-12-40-PO;2;L5;16.9;-1.0792;-0.3667;0.7125;T430 00I;44.7833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-17-24-35-NS;2;L5;26.0833;-3.5836;-2.6833;0.9003;B66 00R;6.5167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-17-35-15-PO;2;L5;18.6333;4.0472;6.5667;2.5195;B51 00I;37.5667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;L-17-35-20-PO;2;L5;18.6333;1.4639;3.9833;2.5195;B51 00I;29.9;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-17-35-5-PO;2;L5;18.6333;1.6472;4.1667;2.5195;B51 00I;25.4667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-23-5-5-OP;2;L5;14.5167;13.4522;16.7667;3.3145;T206 C0 00I;44.7;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;L-30-62-25-PO;3;L5;16.3;-4.1451;-1.9833;2.1618;-;15.25;9.6063;10.5167;0.9104;T238 00I;2.4333;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-3-21-55-SN;2;L5;23.1667;0.6867;2.3167;1.63;B16 06R;17.1667;-;-;-;-;-;-;-;-;-;-
69.791;04 - PUNTA MANANA;BAQUEDANO L5;LOS HEROES;1;L5;11.85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.3687;04 - PUNTA MANANA;BAQUEDANO L5;LOS LIBERTADORES;1;L5;20.7167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8663999999999996;04 - PUNTA MANANA;BAQUEDANO L5;MACUL;1;L5;28.8333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
98.07639999999998;04 - PUNTA MANANA;BAQUEDANO L5;MANQUEHUE;1;L5;21.4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
6.4672;04 - PUNTA MANANA;BAQUEDANO L5;MATTA;1;L5;13.4667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
38.7152;04 - PUNTA MANANA;BAQUEDANO L5;MIRADOR;1;L5;15.6667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;MONTE TABOR;1;L5;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2.5524;04 - PUNTA MANANA;BAQUEDANO L5;NUNOA;1;L5;16.2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10.304000000000002;04 - PUNTA MANANA;BAQUEDANO L5;PARQUE ALMAGRO;1;L5;12.1167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8944;04 - PUNTA MANANA;BAQUEDANO L5;PEDRERO;1;L5;14.1333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8944;04 - PUNTA MANANA;BAQUEDANO L5;PLAZA CHACABUCO;1;L5;14.3333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
20.659000000000002;04 - PUNTA MANANA;BAQUEDANO L5;PLAZA DE PUENTE ALTO;1;L5;40.6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
6.417400000000001;04 - PUNTA MANANA;BAQUEDANO L5;PLAZA EGANA;1;L5;28.45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
5.1794;04 - PUNTA MANANA;BAQUEDANO L5;PRINCIPE DE GALES;1;L5;25.4667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
50.2948;04 - PUNTA MANANA;BAQUEDANO L5;REPUBLICA;1;L5;13.55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
5.1972000000000005;04 - PUNTA MANANA;BAQUEDANO L5;RODRIGO DE ARAYA;1;L5;8.1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
9.0536;04 - PUNTA MANANA;BAQUEDANO L5;RONDIZONNI;1;L5;16.7833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
5.1654;04 - PUNTA MANANA;BAQUEDANO L5;SAN ALBERTO HURTADO;1;L5;19.35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11.635000000000002;04 - PUNTA MANANA;BAQUEDANO L5;SAN JOSE DE LA ESTRELLA;1;L5;30.0667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
55.59179999999999;04 - PUNTA MANANA;BAQUEDANO L5;SANTA LUCIA;1;L5;7.85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;T-17-147-PO-35;2;L5;18.6333;14.6765;14.8667;0.1902;B65 00I;26.0667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;T-18-156-PO-33;2;L5;14.75;-5.4363;-5.25;0.1863;T516 03I;13.8333;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;T-18-156-PO-37;2;L5;14.4167;3.4738;5.7333;2.2595;T507 00I;4.2833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;T-18-156-PO-37;2;L5;14.75;-2.4379;-1.7667;0.6713;T516 03I;17.4667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;T-3-13-SN-5;2;L5;13.5333;0.8604;2.8833;2.0229;T477 00R;16.0167;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;T-3-13-SN-5;2;L5;13.5333;-2.7229;-0.7;2.0229;T477 00R;15.6667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;T-3-14-SN-5;2;L5;19.6667;8.5574;9.3667;0.8093;T467 C0 00R;17.1167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-33-57-5-OP;2;L5;30.0667;1.0926;1.95;0.8574;T226 00R;13.3333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-33-57-5-OP;2;L5;30.0667;5.2055;6.1833;0.9778;T226 00R;10.0167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-34-73-30-OP;2;L5;40.6;1.5285;3.7667;2.2382;F12 00R;20.1167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-34-73-30-OP;2;L5;40.6;4.7731;7.0333;2.2603;F12 06R;20.8833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;L-34-73-40-OP;2;L5;40.6;17.1281;19.5167;2.3886;F12 06R;22.1333;-;-;-;-;-;-;-;-;-;-
170.44059999999993;04 - PUNTA MANANA;BAQUEDANO L5;LA MONEDA;1;L5;10.6167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10.3118;04 - PUNTA MANANA;BAQUEDANO L5;LAGUNA SUR;1;L5;21.1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8944;04 - PUNTA MANANA;BAQUEDANO L5;NEPTUNO;1;L5;22.05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
36.184999999999995;04 - PUNTA MANANA;BAQUEDANO L5;PAJARITOS;1;L5;23.9833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8626000000000005;04 - PUNTA MANANA;BAQUEDANO L5;PDTE PEDRO AGUIRRE CERDA;1;L5;18.8167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11.7681;04 - PUNTA MANANA;BAQUEDANO L5;PLAZA MAIPU;1;L5;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
6.4124;04 - PUNTA MANANA;BAQUEDANO L5;PROTECTORA DE LA INFANCIA;1;L5;36.6833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.901;04 - PUNTA MANANA;BAQUEDANO L5;ROJAS MAGALLANES;1;L5;26.6167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.2242;04 - PUNTA MANANA;BAQUEDANO L5;SAN PABLO;1;L5;14.8333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7.784;04 - PUNTA MANANA;BAQUEDANO L5;SANTA ISABEL;1;L5;2.5667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2.6044;04 - PUNTA MANANA;BAQUEDANO L5;SIMON BOLIVAR;1;L5;26.9167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;T-10-71-OP-65;2;L5;17.1333;10.584;11.2;0.616;T402 00R;9.7;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;T-11-75-SN-10;2;L5;17.1333;7.8751;8.15;0.2749;T550 C0 00R;5.2;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;T-13-94-OP-40;2;L5;32;5.5525;6.8;1.2475;T375 07R;12.1;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;T-17-136-PO-40;2;L5;26.0833;-1.0894;-0.2;0.8894;B66 00I;12.2333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;T-18-156-PO-37;2;L5;14.75;-6.9985;-6.3833;0.6151;T519 01I;12.8167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;T-18-156-PO-37;2;L5;14.75;-7.6373;-7.1333;0.5039;T519 01I;12.0833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L5;T-20-177-OP-8;2;L5;15.1833;-0.0056;0.2167;0.2222;T506 00R;2.4833;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;T-27-228-NS-52;2;L5;30.5167;-1.0266;0.05;1.0766;T211 C0 00I;12.8333;-;-;-;-;-;-;-;-;-;-
